day,user_id,month_day,month,week_day,days_offline,online_days,avg_online,offline_days,avg_ofline,avg_submits_14d,success_rate_14d,solved_total,avg_level_task,max_level_task_solved,day_score_14,total_score,target_14d
06/08/22,798,0.06,0.8,0.6,0,41,0.8913043478260869,5,0.10869565217391304,2.4285714285714284,0.7647058823529411,105,3.6666666666666665,4,24.780000030994415,101.91000008583069,0
07/08/22,798,0.07,0.8,0.7,0,42,0.8936170212765957,5,0.10638297872340426,2.357142857142857,0.7878787878787878,107,1,1,24.960000097751617,103.85000014305115,0
08/08/22,798,0.08,0.8,0.1,1,42,0.875,6,0.125,2.0714285714285716,0.7586206896551724,107,0,0,20.970000088214874,103.85000014305115,0
09/08/22,798,0.09,0.8,0.2,0,43,0.8775510204081632,6,0.12244897959183673,2.2142857142857144,0.7419354838709677,108,3,3,21.970000088214874,104.85000014305115,0
10/08/22,798,0.1,0.8,0.3,0,44,0.88,6,0.12,2.357142857142857,0.7575757575757576,110,1,1,23.970000088214874,106.85000014305115,0
11/08/22,798,0.11,0.8,0.4,0,45,0.8823529411764706,6,0.11764705882352941,2.5714285714285716,0.7222222222222222,111,3,1,24.970000088214874,107.85000014305115,0
12/08/22,798,0.12,0.8,0.5,0,46,0.8846153846153846,6,0.11538461538461539,2.7857142857142856,0.717948717948718,114,3.4,4,26.840000092983246,110.71000015735626,0
13/08/22,798,0.13,0.8,0.6,0,47,0.8867924528301887,6,0.11320754716981132,2.9285714285714284,0.7073170731707317,118,2.2,3,27.750000059604645,114.6100001335144,0
14/08/22,798,0.14,0.8,0.7,0,48,0.8888888888888888,6,0.1111111111111111,3.0714285714285716,0.627906976744186,118,4,0,26.05000001192093,114.6100001335144,0
15/08/22,798,0.15,0.8,0.1,1,48,0.8727272727272727,7,0.12727272727272726,2.9285714285714284,0.6097560975609756,118,0,0,24.150000035762787,114.6100001335144,0
16/08/22,798,0.16,0.8,0.2,0,49,0.875,7,0.125,3.142857142857143,0.5909090909090909,121,3.4,4,25.069999992847443,117.53000009059906,0
17/08/22,798,0.17,0.8,0.3,0,50,0.8771929824561403,7,0.12280701754385964,2.9285714285714284,0.5609756097560976,122,1,1,22.060000002384186,118.50000011920929,0
18/08/22,798,0.18,0.8,0.4,0,51,0.8793103448275862,7,0.1206896551724138,3.142857142857143,0.5909090909090909,126,1.25,2,25.060000002384186,122.50000011920929,0
19/08/22,798,0.19,0.8,0.5,0,52,0.8813559322033898,7,0.11864406779661017,3,0.5952380952380952,127,2.3333333333333335,1,24.269999980926514,123.50000011920929,0
20/08/22,798,0.2,0.8,0.6,0,53,0.8833333333333333,7,0.11666666666666667,2.7142857142857144,0.6052631578947368,128,3,3,22.5900000333786,124.50000011920929,0
21/08/22,798,0.21,0.8,0.7,0,54,0.8852459016393442,7,0.11475409836065574,2.857142857142857,0.625,132,2.25,3,24.370000064373016,128.22000020742416,0
22/08/22,798,0.22,0.8,0.1,0,55,0.8870967741935484,7,0.11290322580645161,3.2857142857142856,0.6304347826086957,136,2.5,3,28.28000009059906,132.1300002336502,0
23/08/22,798,0.23,0.8,0.2,0,56,0.8888888888888888,7,0.1111111111111111,3.357142857142857,0.6595744680851063,139,1.6666666666666667,2,30.28000009059906,135.1300002336502,0
24/08/22,798,0.24,0.8,0.3,0,57,0.890625,7,0.109375,3.5714285714285716,0.66,143,1.4,2,32.28000009059906,139.1300002336502,0
25/08/22,798,0.25,0.8,0.4,0,58,0.8923076923076924,7,0.1076923076923077,3.7142857142857144,0.7115384615384616,148,1.4,2,36.28000009059906,144.1300002336502,0
26/08/22,798,0.26,0.8,0.5,0,59,0.8939393939393939,7,0.10606060606060606,3.5,0.7346938775510204,150,1,1,35.420000076293945,146.1300002336502,0
27/08/22,798,0.27,0.8,0.6,0,60,0.8955223880597015,7,0.1044776119402985,3.5,0.7551020408163265,155,1.4,2,36.42000013589859,151.030000269413,0
28/08/22,798,0.28,0.8,0.7,0,61,0.8970588235294118,7,0.10294117647058823,3.357142857142857,0.8297872340425532,157,1,1,38.42000013589859,153.030000269413,0
29/08/22,798,0.29,0.8,0.1,0,62,0.8985507246376812,7,0.10144927536231885,3.5,0.7959183673469388,157,3,0,38.42000013589859,153.030000269413,0
30/08/22,798,0.3,0.8,0.2,0,63,0.9,7,0.1,3.2857142857142856,0.8260869565217391,159,3,3,37.500000178813934,155.030000269413,0
31/08/22,798,0.31,0.8,0.3,0,64,0.9014084507042254,7,0.09859154929577464,3.2857142857142856,0.8043478260869565,159,3,0,36.530000150203705,155.030000269413,0
01/09/22,798,0.01,0.9,0.4,0,65,0.9027777777777778,7,0.09722222222222222,3.142857142857143,0.7954545454545454,161,2,3,34.41000014543533,156.91000026464462,0
02/09/22,798,0.02,0.9,0.5,0,66,0.9041095890410958,7,0.0958904109589041,3.0714285714285716,0.8372093023255814,163,1,1,35.41000014543533,158.91000026464462,0
03/09/22,798,0.03,0.9,0.6,0,67,0.9054054054054054,7,0.0945945945945946,3.0714285714285716,0.8604651162790697,165,1.5,2,36.41000014543533,160.91000026464462,0
04/09/22,798,0.04,0.9,0.7,0,68,0.9066666666666666,7,0.09333333333333334,3.142857142857143,0.8636363636363636,170,2,3,37.5200001001358,165.74000030755997,0
05/09/22,798,0.05,0.9,0.1,0,69,0.9078947368421053,7,0.09210526315789473,2.7857142857142856,0.8717948717948718,170,3,0,33.61000007390976,165.74000030755997,0
06/09/22,798,0.06,0.9,0.2,0,70,0.9090909090909091,7,0.09090909090909091,3,0.8333333333333334,174,2.1666666666666665,3,34.61000007390976,169.74000030755997,0
07/09/22,798,0.07,0.9,0.3,0,71,0.9102564102564102,7,0.08974358974358974,2.857142857142857,0.85,177,2.6666666666666665,3,33.5100000500679,172.6400002837181,0
08/09/22,798,0.08,0.9,0.4,0,72,0.9113924050632911,7,0.08860759493670886,2.5714285714285716,0.8333333333333334,178,1,1,29.5100000500679,173.6400002837181,0
09/09/22,798,0.09,0.9,0.5,0,73,0.9125,7,0.0875,2.5714285714285716,0.8333333333333334,180,1,1,29.5100000500679,175.6400002837181,0
10/09/22,798,0.1,0.9,0.6,0,74,0.9135802469135802,7,0.08641975308641975,2.5,0.8285714285714286,184,1.5,2,28.509999990463257,179.54000025987625,0
11/09/22,798,0.11,0.9,0.7,0,75,0.9146341463414634,7,0.08536585365853659,2.4285714285714284,0.8235294117647058,185,2,2,27.509999990463257,180.54000025987625,0
12/09/22,798,0.12,0.9,0.1,0,76,0.9156626506024096,7,0.08433734939759036,2.5,0.8571428571428571,187,1.6666666666666667,2,29.509999990463257,182.54000025987625,0
13/09/22,798,0.13,0.9,0.2,1,76,0.9047619047619048,8,0.09523809523809523,2.357142857142857,0.8484848484848485,187,0,0,27.509999990463257,182.54000025987625,0
14/09/22,798,0.14,0.9,0.3,0,77,0.9058823529411765,8,0.09411764705882353,2.5714285714285716,0.8888888888888888,191,1.75,3,31.5,186.530000269413,0
15/09/22,798,0.15,0.9,0.4,0,78,0.9069767441860465,8,0.09302325581395349,2.7142857142857144,0.868421052631579,194,2,3,32.5900000333786,189.50000029802322,0
16/09/22,798,0.16,0.9,0.5,0,79,0.9080459770114943,8,0.09195402298850575,2.857142857142857,0.875,198,2.25,3,34.5100000500679,193.42000031471252,0
17/09/22,798,0.17,0.9,0.6,0,80,0.9090909090909091,8,0.09090909090909091,2.857142857142857,0.875,200,1,1,34.5100000500679,195.42000031471252,0
18/09/22,798,0.18,0.9,0.7,0,81,0.9101123595505618,8,0.0898876404494382,2.7142857142857144,0.868421052631579,203,1,1,32.68000000715256,198.42000031471252,0
19/09/22,798,0.19,0.9,0.1,0,82,0.9111111111111111,8,0.08888888888888889,2.7142857142857144,0.8947368421052632,204,1,1,33.68000000715256,199.42000031471252,0
20/09/22,798,0.2,0.9,0.2,0,83,0.9120879120879121,8,0.08791208791208792,2.357142857142857,0.9090909090909091,204,3,0,29.680000007152557,199.42000031471252,0
21/09/22,798,0.21,0.9,0.3,0,84,0.9130434782608695,8,0.08695652173913043,2.2857142857142856,0.90625,206,3,3,28.700000047683716,201.34000033140182,0
22/09/22,798,0.22,0.9,0.4,0,85,0.9139784946236559,8,0.08602150537634409,2.4285714285714284,0.9117647058823529,209,1,1,30.700000047683716,204.34000033140182,0
23/09/22,798,0.23,0.9,0.5,0,86,0.9148936170212766,8,0.0851063829787234,2.5,0.9142857142857143,212,1.3333333333333333,2,31.680000066757202,207.3200003504753,0
24/09/22,798,0.24,0.9,0.6,0,87,0.9157894736842105,8,0.08421052631578947,2.5,0.9142857142857143,216,1,1,31.78000009059906,211.3200003504753,0
25/09/22,798,0.25,0.9,0.7,1,87,0.90625,9,0.09375,2.4285714285714284,0.9117647058823529,216,0,0,30.78000009059906,211.3200003504753,0
26/09/22,798,0.26,0.9,0.1,0,88,0.9072164948453608,9,0.09278350515463918,2.357142857142857,0.9393939393939394,218,1.5,2,30.740000069141388,213.28000032901764,0
27/09/22,798,0.27,0.9,0.2,0,89,0.9081632653061225,9,0.09183673469387756,2.4285714285714284,0.9117647058823529,218,3,0,30.740000069141388,213.28000032901764,0
28/09/22,798,0.28,0.9,0.3,0,90,0.9090909090909091,9,0.09090909090909091,2.2142857142857144,0.9032258064516129,219,3,3,27.720000088214874,214.25000035762787,0
29/09/22,798,0.29,0.9,0.4,0,91,0.91,9,0.09,2.142857142857143,0.9333333333333333,222,1,1,27.690000116825104,217.19000041484833,0
30/09/22,798,0.3,0.9,0.5,0,92,0.9108910891089109,9,0.0891089108910891,2.142857142857143,0.9333333333333333,226,1.75,2,27.740000128746033,221.16000044345856,0
01/10/22,798,0.01,1,0.6,0,93,0.9117647058823529,9,0.08823529411764706,2.0714285714285716,0.9310344827586207,227,2,2,26.740000128746033,222.16000044345856,0
02/10/22,798,0.02,1,0.7,0,94,0.912621359223301,9,0.08737864077669903,1.9285714285714286,0.9259259259259259,228,1,1,24.740000128746033,223.16000044345856,0
03/10/22,798,0.03,1,0.1,0,95,0.9134615384615384,9,0.08653846153846154,2,0.9285714285714286,230,1.5,2,25.610000133514404,225.03000044822693,0
04/10/22,798,0.04,1,0.2,1,95,0.9047619047619048,10,0.09523809523809523,1.9285714285714286,0.9629629629629629,230,0,0,25.610000133514404,225.03000044822693,0
05/10/22,798,0.05,1,0.3,0,96,0.9056603773584906,10,0.09433962264150944,2,0.9642857142857143,233,1.3333333333333333,2,26.67000013589859,228.01000046730042,0
06/10/22,798,0.06,1,0.4,0,97,0.9065420560747663,10,0.09345794392523364,1.8571428571428572,0.9615384615384616,234,1,1,24.67000013589859,229.01000046730042,0
07/10/22,798,0.07,1,0.5,0,98,0.9074074074074074,10,0.09259259259259259,1.8571428571428572,0.9615384615384616,237,1.3333333333333333,2,24.690000116825104,232.01000046730042,0
08/10/22,798,0.08,1,0.6,0,99,0.908256880733945,10,0.09174311926605505,1.7142857142857142,0.9583333333333334,239,2,2,22.650000154972076,233.9700005054474,0
09/10/22,798,0.09,1,0.7,0,100,0.9090909090909091,10,0.09090909090909091,1.7857142857142858,0.96,240,1,1,23.650000154972076,234.9700005054474,0
10/10/22,798,0.1,1,0.1,0,101,0.9099099099099099,10,0.09009009009009009,1.7857142857142858,0.92,241,3,3,22.68000018596649,235.96000051498413,0
11/10/22,798,0.11,1,0.2,1,101,0.9017857142857143,11,0.09821428571428571,1.7142857142857142,0.9583333333333334,241,0,0,22.68000018596649,235.96000051498413,0
12/10/22,798,0.12,1,0.3,0,102,0.9026548672566371,11,0.09734513274336283,1.7142857142857142,0.9166666666666666,241,2,0,21.710000157356262,235.96000051498413,0
13/10/22,798,0.13,1,0.4,0,103,0.9035087719298246,11,0.09649122807017543,1.5714285714285714,0.9090909090909091,242,1,1,19.770000100135803,236.96000051498413,0
14/10/22,798,0.14,1,0.5,0,104,0.9043478260869565,11,0.09565217391304348,1.3571428571428572,0.8947368421052632,243,2,2,16.800000071525574,237.96000051498413,0
15/10/22,798,0.15,1,0.6,0,105,0.9051724137931034,11,0.09482758620689655,1.5,0.9047619047619048,246,2,3,18.800000071525574,240.96000051498413,0
16/10/22,798,0.16,1,0.7,0,106,0.905982905982906,11,0.09401709401709402,1.5714285714285714,0.9090909090909091,248,1,1,19.800000071525574,242.96000051498413,0
17/10/22,798,0.17,1,0.1,0,107,0.9067796610169492,11,0.09322033898305085,1.6428571428571428,0.8260869565217391,249,2,2,18.930000066757202,243.96000051498413,0
18/10/22,798,0.18,1,0.2,0,108,0.907563025210084,11,0.09243697478991597,1.8571428571428572,0.8461538461538461,252,1.3333333333333333,2,21.78000009059906,246.810000538826,0
19/10/22,798,0.19,1,0.3,0,109,0.9083333333333333,11,0.09166666666666666,1.7857142857142858,0.84,254,1,1,20.800000071525574,248.810000538826,0
20/10/22,798,0.2,1,0.4,0,110,0.9090909090909091,11,0.09090909090909091,1.7857142857142858,0.84,255,1,1,20.800000071525574,249.810000538826,0
21/10/22,798,0.21,1,0.5,0,111,0.9098360655737705,11,0.09016393442622951,1.6428571428571428,0.8260869565217391,256,2,2,18.800000071525574,250.810000538826,0
22/10/22,798,0.22,1,0.6,0,112,0.9105691056910569,11,0.08943089430894309,1.7857142857142858,0.84,260,3,4,20.830000042915344,254.80000054836273,0
23/10/22,798,0.23,1,0.7,1,112,0.9032258064516129,12,0.0967741935483871,1.7142857142857142,0.8333333333333334,260,0,0,19.830000042915344,254.80000054836273,0
24/10/22,798,0.24,1,0.1,0,113,0.904,12,0.096,1.6428571428571428,0.8695652173913043,261,3,3,19.8400000333786,255.80000054836273,0
25/10/22,798,0.25,1,0.2,0,114,0.9047619047619048,12,0.09523809523809523,1.9285714285714286,0.8518518518518519,264,2.25,3,22.81000006198883,258.77000057697296,0
26/10/22,798,0.26,1,0.3,1,114,0.8976377952755905,13,0.10236220472440945,1.8571428571428572,0.8846153846153846,264,0,0,22.81000006198883,258.77000057697296,0
27/10/22,798,0.27,1,0.4,0,115,0.8984375,13,0.1015625,1.8571428571428572,0.8846153846153846,265,3,3,22.790000081062317,259.75000059604645,0
28/10/22,798,0.28,1,0.5,0,116,0.8992248062015504,13,0.10077519379844961,2,0.8928571428571429,268,1.6666666666666667,3,24.790000081062317,262.75000059604645,0
29/10/22,798,0.29,1,0.6,1,116,0.8923076923076924,14,0.1076923076923077,1.7857142857142858,0.88,268,0,0,21.790000081062317,262.75000059604645,0
30/10/22,798,0.3,1,0.7,0,117,0.8931297709923665,14,0.10687022900763359,1.8571428571428572,0.8846153846153846,271,1.3333333333333333,2,22.790000081062317,265.75000059604645,0
31/10/22,798,0.31,1,0.1,0,118,0.8939393939393939,14,0.10606060606060606,1.7142857142857142,0.9583333333333334,272,2,2,22.790000081062317,266.75000059604645,0
01/11/22,798,0.01,1.1,0.2,1,118,0.8872180451127819,15,0.11278195488721804,1.5,0.9523809523809523,272,0,0,19.94000005722046,266.75000059604645,0
02/11/22,798,0.02,1.1,0.3,2,118,0.8805970149253731,16,0.11940298507462686,1.3571428571428572,0.9473684210526315,272,0,0,17.94000005722046,266.75000059604645,0
03/11/22,798,0.03,1.1,0.4,3,118,0.8740740740740741,17,0.1259259259259259,1.2857142857142858,0.9444444444444444,272,0,0,16.94000005722046,266.75000059604645,0
04/11/22,798,0.04,1.1,0.5,4,118,0.8676470588235294,18,0.1323529411764706,1.2142857142857142,0.9411764705882353,272,0,0,15.940000057220459,266.75000059604645,0
05/11/22,798,0.05,1.1,0.6,0,119,0.8686131386861314,18,0.13138686131386862,1,0.9285714285714286,273,2,2,12.950000047683716,267.75000059604645,0
06/11/22,798,0.06,1.1,0.7,0,120,0.8695652173913043,18,0.13043478260869565,1.2142857142857142,0.8823529411764706,275,2.3333333333333335,2,14.950000047683716,269.75000059604645,0
07/11/22,798,0.07,1.1,0.1,1,120,0.8633093525179856,19,0.1366906474820144,1.1428571428571428,0.875,275,0,0,13.950000047683716,269.75000059604645,0
08/11/22,798,0.08,1.1,0.2,2,120,0.8571428571428571,20,0.14285714285714285,0.8571428571428571,0.9166666666666666,275,0,0,10.980000019073486,269.75000059604645,0
09/11/22,798,0.09,1.1,0.3,0,121,0.8581560283687943,20,0.14184397163120568,1,0.9285714285714286,277,3,3,12.980000019073486,271.75000059604645,0
10/11/22,798,0.1,1.1,0.4,0,122,0.8591549295774648,20,0.14084507042253522,1.0714285714285714,0.9333333333333333,279,3,3,14,273.75000059604645,0
11/11/22,798,0.11,1.1,0.5,0,123,0.8601398601398601,20,0.13986013986013987,0.9285714285714286,0.9230769230769231,280,2,2,11.990000009536743,274.7400006055832,0
12/11/22,798,0.12,1.1,0.6,0,124,0.8611111111111112,20,0.1388888888888889,1,0.9285714285714286,281,2,2,12.990000009536743,275.7400006055832,0
13/11/22,798,0.13,1.1,0.7,1,124,0.8551724137931035,21,0.14482758620689656,0.7857142857142857,0.9090909090909091,281,0,0,9.990000009536743,275.7400006055832,0
14/11/22,798,0.14,1.1,0.1,2,124,0.8493150684931506,22,0.1506849315068493,0.7142857142857143,0.9,281,0,0,8.990000009536743,275.7400006055832,0
15/11/22,798,0.15,1.1,0.2,3,124,0.8435374149659864,23,0.1564625850340136,0.7142857142857143,0.9,281,0,0,8.990000009536743,275.7400006055832,0
16/11/22,798,0.16,1.1,0.3,4,124,0.8378378378378378,24,0.16216216216216217,0.7142857142857143,0.9,281,0,0,8.990000009536743,275.7400006055832,0
17/11/22,798,0.17,1.1,0.4,5,124,0.8322147651006712,25,0.16778523489932887,0.7142857142857143,0.9,281,0,0,8.990000009536743,275.7400006055832,0
18/11/22,798,0.18,1.1,0.5,6,124,0.8266666666666667,26,0.17333333333333334,0.7142857142857143,0.9,281,0,0,8.990000009536743,275.7400006055832,0
19/11/22,798,0.19,1.1,0.6,0,125,0.8278145695364238,26,0.17218543046357615,0.7857142857142857,0.9090909090909091,283,3,3,9.990000009536743,277.7400006055832,1
22/06/22,806,0.22,0.6,0.3,,0,0,1,1,0,0,0,0,0,0,0,0
23/06/22,806,0.23,0.6,0.4,0,1,0.5,1,0.5,0.35714285714285715,0.4,2,1.2,1,1.9600000381469727,1.9600000381469727,0
24/06/22,806,0.24,0.6,0.5,0,2,0.6666666666666666,1,0.3333333333333333,0.5,0.2857142857142857,2,2,0,1.9600000381469727,1.9600000381469727,0
25/06/22,806,0.25,0.6,0.6,0,3,0.75,1,0.25,0.6428571428571429,0.2222222222222222,2,2,0,1.9600000381469727,1.9600000381469727,0
26/06/22,806,0.26,0.6,0.7,0,4,0.8,1,0.2,1,0.35714285714285715,5,1.2,2,4.860000014305115,4.860000014305115,0
27/06/22,806,0.27,0.6,0.1,1,4,0.6666666666666666,2,0.3333333333333333,1,0.35714285714285715,5,0,0,4.860000014305115,4.860000014305115,0
28/06/22,806,0.28,0.6,0.2,0,5,0.7142857142857143,2,0.2857142857142857,1.0714285714285714,0.3333333333333333,5,1,0,4.860000014305115,4.860000014305115,0
29/06/22,806,0.29,0.6,0.3,0,6,0.75,2,0.25,1.2142857142857142,0.35294117647058826,6,2,1,5.860000014305115,5.860000014305115,0
30/06/22,806,0.3,0.6,0.4,0,7,0.7777777777777778,2,0.2222222222222222,1.2857142857142858,0.3333333333333333,6,3,0,5.860000014305115,5.860000014305115,0
01/07/22,806,0.01,0.7,0.5,0,8,0.8,2,0.2,1.4285714285714286,0.3,6,3,0,5.860000014305115,5.860000014305115,0
02/07/22,806,0.02,0.7,0.6,0,9,0.8181818181818182,2,0.18181818181818182,1.5,0.2857142857142857,6,3,0,5.860000014305115,5.860000014305115,0
03/07/22,806,0.03,0.7,0.7,0,10,0.8333333333333334,2,0.16666666666666666,1.5714285714285714,0.2727272727272727,6,3,0,5.860000014305115,5.860000014305115,0
04/07/22,806,0.04,0.7,0.1,0,11,0.8461538461538461,2,0.15384615384615385,1.6428571428571428,0.2608695652173913,6,3,0,5.860000014305115,5.860000014305115,0
05/07/22,806,0.05,0.7,0.2,1,11,0.7857142857142857,3,0.21428571428571427,1.6428571428571428,0.2608695652173913,6,0,0,5.860000014305115,5.860000014305115,0
06/07/22,806,0.06,0.7,0.3,2,11,0.7333333333333333,4,0.26666666666666666,1.6428571428571428,0.2608695652173913,6,0,0,5.860000014305115,5.860000014305115,0
07/07/22,806,0.07,0.7,0.4,0,12,0.75,4,0.25,1.7142857142857142,0.20833333333333334,7,2.3333333333333335,3,4.889999985694885,6.850000023841858,0
08/07/22,806,0.08,0.7,0.5,0,13,0.7647058823529411,4,0.23529411764705882,1.7857142857142858,0.2,7,1.6666666666666667,0,4.889999985694885,6.850000023841858,0
09/07/22,806,0.09,0.7,0.6,0,14,0.7777777777777778,4,0.2222222222222222,1.7142857142857142,0.25,8,1,1,5.860000014305115,7.820000052452087,0
10/07/22,806,0.1,0.7,0.7,0,15,0.7894736842105263,4,0.21052631578947367,1.7142857142857142,0.20833333333333334,10,1.8,2,4.940000057220459,9.800000071525574,0
11/07/22,806,0.11,0.7,0.1,0,16,0.8,4,0.2,1.8571428571428572,0.19230769230769232,10,1,0,4.940000057220459,9.800000071525574,0
12/07/22,806,0.12,0.7,0.2,0,17,0.8095238095238095,4,0.19047619047619047,1.8571428571428572,0.23076923076923078,11,1,1,5.89000004529953,10.750000059604645,0
13/07/22,806,0.13,0.7,0.3,0,18,0.8181818181818182,4,0.18181818181818182,1.8571428571428572,0.19230769230769232,11,2,0,4.89000004529953,10.750000059604645,0
14/07/22,806,0.14,0.7,0.4,0,19,0.8260869565217391,4,0.17391304347826086,2,0.17857142857142858,11,2,0,4.89000004529953,10.750000059604645,0
15/07/22,806,0.15,0.7,0.5,0,20,0.8333333333333334,4,0.16666666666666666,2,0.17857142857142858,11,2,0,4.89000004529953,10.750000059604645,0
16/07/22,806,0.16,0.7,0.6,1,20,0.8,5,0.2,1.9285714285714286,0.18518518518518517,11,0,0,4.89000004529953,10.750000059604645,0
17/07/22,806,0.17,0.7,0.7,0,21,0.8076923076923077,5,0.19230769230769232,1.9285714285714286,0.2222222222222222,12,2,2,5.800000071525574,11.660000085830688,0
18/07/22,806,0.18,0.7,0.1,0,22,0.8148148148148148,5,0.18518518518518517,1.9285714285714286,0.2222222222222222,12,2,0,5.800000071525574,11.660000085830688,0
19/07/22,806,0.19,0.7,0.2,0,23,0.8214285714285714,5,0.17857142857142858,2,0.21428571428571427,12,3,0,5.800000071525574,11.660000085830688,0
20/07/22,806,0.2,0.7,0.3,0,24,0.8275862068965517,5,0.1724137931034483,2.0714285714285716,0.20689655172413793,12,3,0,5.800000071525574,11.660000085830688,0
21/07/22,806,0.21,0.7,0.4,1,24,0.8,6,0.2,1.6428571428571428,0.21739130434782608,12,0,0,4.810000061988831,11.660000085830688,0
22/07/22,806,0.22,0.7,0.5,0,25,0.8064516129032258,6,0.1935483870967742,1.5,0.23809523809523808,12,3,0,4.810000061988831,11.660000085830688,0
23/07/22,806,0.23,0.7,0.6,0,26,0.8125,6,0.1875,1.5714285714285714,0.18181818181818182,12,2,0,3.840000033378601,11.660000085830688,0
24/07/22,806,0.24,0.7,0.7,0,27,0.8181818181818182,6,0.18181818181818182,1.3571428571428572,0.10526315789473684,12,2,0,1.8600000143051147,11.660000085830688,0
25/07/22,806,0.25,0.7,0.1,0,28,0.8235294117647058,6,0.17647058823529413,1.3571428571428572,0.10526315789473684,12,3,0,1.8600000143051147,11.660000085830688,0
26/07/22,806,0.26,0.7,0.2,1,28,0.8,7,0.2,1.2857142857142858,0.05555555555555555,12,0,0,0.9100000262260437,11.660000085830688,0
27/07/22,806,0.27,0.7,0.3,0,29,0.8055555555555556,7,0.19444444444444445,1.2142857142857142,0.11764705882352941,13,2,2,1.89000004529953,12.640000104904175,0
28/07/22,806,0.28,0.7,0.4,1,29,0.7837837837837838,8,0.21621621621621623,1,0.14285714285714285,13,0,0,1.89000004529953,12.640000104904175,0
29/07/22,806,0.29,0.7,0.5,2,29,0.7631578947368421,9,0.23684210526315788,0.8571428571428571,0.16666666666666666,13,0,0,1.89000004529953,12.640000104904175,0
30/07/22,806,0.3,0.7,0.6,0,30,0.7692307692307693,9,0.23076923076923078,1.0714285714285714,0.2,14,2.6666666666666665,2,2.8700000643730164,13.620000123977661,0
31/07/22,806,0.31,0.7,0.7,0,31,0.775,9,0.225,1.1428571428571428,0.125,14,3,0,1.9600000381469727,13.620000123977661,0
01/08/22,806,0.01,0.8,0.1,0,32,0.7804878048780488,9,0.21951219512195122,1.2857142857142858,0.1111111111111111,14,3,0,1.9600000381469727,13.620000123977661,0
02/08/22,806,0.02,0.8,0.2,0,33,0.7857142857142857,9,0.21428571428571427,1.4285714285714286,0.1,14,3,0,1.9600000381469727,13.620000123977661,0
03/08/22,806,0.03,0.8,0.3,0,34,0.7906976744186046,9,0.20930232558139536,1.5,0.09523809523809523,14,3,0,1.9600000381469727,13.620000123977661,0
04/08/22,806,0.04,0.8,0.4,1,34,0.7727272727272727,10,0.22727272727272727,1.5,0.09523809523809523,14,0,0,1.9600000381469727,13.620000123977661,0
05/08/22,806,0.05,0.8,0.5,0,35,0.7777777777777778,10,0.2222222222222222,1.5,0.09523809523809523,14,3,0,1.9600000381469727,13.620000123977661,0
06/08/22,806,0.06,0.8,0.6,1,35,0.7608695652173914,11,0.2391304347826087,1.3571428571428572,0.10526315789473684,14,0,0,1.9600000381469727,13.620000123977661,0
07/08/22,806,0.07,0.8,0.7,0,36,0.7659574468085106,11,0.23404255319148937,1.2857142857142858,0.1111111111111111,14,3,0,1.9600000381469727,13.620000123977661,0
08/08/22,806,0.08,0.8,0.1,0,37,0.7708333333333334,11,0.22916666666666666,1.2857142857142858,0.1111111111111111,14,3,0,1.9600000381469727,13.620000123977661,0
09/08/22,806,0.09,0.8,0.2,1,37,0.7551020408163265,12,0.24489795918367346,1.2857142857142858,0.1111111111111111,14,0,0,1.9600000381469727,13.620000123977661,0
10/08/22,806,0.1,0.8,0.3,0,38,0.76,12,0.24,1.2857142857142858,0.05555555555555555,14,1,0,0.9800000190734863,13.620000123977661,0
11/08/22,806,0.11,0.8,0.4,0,39,0.7647058823529411,12,0.23529411764705882,1.4285714285714286,0.05,14,1,0,0.9800000190734863,13.620000123977661,0
12/08/22,806,0.12,0.8,0.5,1,39,0.75,13,0.25,1.4285714285714286,0.05,14,0,0,0.9800000190734863,13.620000123977661,0
13/08/22,806,0.13,0.8,0.6,2,39,0.7358490566037735,14,0.2641509433962264,1.2142857142857142,0,14,0,0,0,13.620000123977661,0
14/08/22,806,0.14,0.8,0.7,0,40,0.7407407407407407,14,0.25925925925925924,1.2857142857142858,0.1111111111111111,16,1.6666666666666667,1,1.600000023841858,15.220000147819519,0
15/08/22,806,0.15,0.8,0.1,0,41,0.7454545454545455,14,0.2545454545454545,1.2857142857142858,0.2222222222222222,18,2.3333333333333335,3,3.2800000309944153,16.900000154972076,0
16/08/22,806,0.16,0.8,0.2,0,42,0.75,14,0.25,1.1428571428571428,0.3125,19,3,3,4.210000038146973,17.830000162124634,0
17/08/22,806,0.17,0.8,0.3,0,43,0.7543859649122807,14,0.24561403508771928,1.0714285714285714,0.3333333333333333,19,3,0,4.210000038146973,17.830000162124634,0
18/08/22,806,0.18,0.8,0.4,0,44,0.7586206896551724,14,0.2413793103448276,1.1428571428571428,0.3125,19,1,0,4.210000038146973,17.830000162124634,0
19/08/22,806,0.19,0.8,0.5,0,45,0.7627118644067796,14,0.23728813559322035,1.2142857142857142,0.35294117647058826,20,2,1,5.210000038146973,18.830000162124634,0
20/08/22,806,0.2,0.8,0.6,0,46,0.7666666666666667,14,0.23333333333333334,1.2857142857142858,0.3333333333333333,20,3,0,5.210000038146973,18.830000162124634,0
21/08/22,806,0.21,0.8,0.7,0,47,0.7704918032786885,14,0.22950819672131148,1.3571428571428572,0.3157894736842105,20,3,0,5.210000038146973,18.830000162124634,0
